Source;Target;Type
'17617';AWB;Undirected
'17617';J;Undirected
'17617';PTU;Undirected
'17617';SELU;Undirected
'17617';MVO;Undirected
'17617';PBN;Undirected
'17617';PAU;Undirected
'17617';NED;Undirected
'17618';NED;Undirected
'17618';PAU;Undirected
'17618';PBN;Undirected
'17618';MVO;Undirected
'17618';SELU;Undirected
'17618';PTU;Undirected
'17618';J;Undirected
'17618';AWB;Undirected
'17618';LSR;Undirected
'17618';RGO;Undirected
'17618';ANKX;Undirected
'17618';MMR;Undirected
'17618';LS;Undirected
'17618';NR;Undirected
'17618';NK;Undirected
'17618';DVL;Undirected
'17618';IGP;Undirected
'17618';KYN;Undirected
'17618';TNA;Undirected
'17618';DR;Undirected
'17618';CSTM;Undirected
'17619';AWB;Undirected
'17619';J;Undirected
'17619';PTU;Undirected
'17619';SELU;Undirected
'17619';MVO;Undirected
'17619';PBN;Undirected
'17619';PAU;Undirected
'17619';NED;Undirected
'17620';NED;Undirected
'17620';PAU;Undirected
'17620';PBN;Undirected
'17620';MVO;Undirected
'17620';SELU;Undirected
'17620';PTU;Undirected
'17620';J;Undirected
'17620';AWB;Undirected
'17621';AWB;Undirected
'17621';J;Undirected
'17621';PTU;Undirected
'17621';SELU;Undirected
'17621';MVO;Undirected
'17621';PBN;Undirected
'17621';GNH;Undirected
'17621';PRLI;Undirected
'17621';LTRR;Undirected
'17621';UDGR;Undirected
'17621';BIDR;Undirected
'17621';ZB;Undirected
'17621';VKB;Undirected
'17621';TDU;Undirected
'17621';CT;Undirected
'17621';YG;Undirected
'17621';RC;Undirected
'17621';MALM;Undirected
'17621';AD;Undirected
'17621';GTL;Undirected
'17621';GY;Undirected
'17621';TU;Undirected
'17621';KDP;Undirected
'17621';YA;Undirected
'17621';HX;Undirected
'17621';NRE;Undirected
'17621';RJP;Undirected
'17621';RU;Undirected
'17622';RU;Undirected
'17622';RJP;Undirected
'17622';NRE;Undirected
'17622';HX;Undirected
'17622';YA;Undirected
'17622';KDP;Undirected
'17622';TU;Undirected
'17622';GY;Undirected
'17622';GTL;Undirected
'17622';AD;Undirected
'17622';MALM;Undirected
'17622';RC;Undirected
'17622';YG;Undirected
'17622';CT;Undirected
'17622';TDU;Undirected
'17622';VKB;Undirected
'17622';ZB;Undirected
'17622';BIDR;Undirected
'17622';UDGR;Undirected
'17622';LTRR;Undirected
'17622';PRLI;Undirected
'17622';GNH;Undirected
'17622';PBN;Undirected
'17622';MVO;Undirected
'17622';SELU;Undirected
'17622';PTU;Undirected
'17622';J;Undirected
'17622';AWB;Undirected
'17623';NED;Undirected
'17623';PAU;Undirected
'17623';BMF;Undirected
'17623';HNL;Undirected
'17623';WHM;Undirected
'17623';AK;Undirected
'17623';BSL;Undirected
'17623';JL;Undirected
'17623';AN;Undirected
'17623';NDB;Undirected
'17623';ST;Undirected
'17623';BH;Undirected
'17623';BRC;Undirected
'17623';ANND;Undirected
'17623';ND;Undirected
'17623';ADI;Undirected
'17623';MSH;Undirected
'17623';PNU;Undirected
'17623';ABR;Undirected
'17623';SOH;Undirected
'17623';FA;Undirected
'17623';MJ;Undirected
'17623';PMY;Undirected
'17623';LUNI;Undirected
'17623';JU;Undirected
'17623';MTD;Undirected
'17623';NGO;Undirected
'17623';NOK;Undirected
'17623';BKN;Undirected
'17624';BKN;Undirected
'17624';NOK;Undirected
'17624';NGO;Undirected
'17624';MTD;Undirected
'17624';JU;Undirected
'17624';LUNI;Undirected
'17624';PMY;Undirected
'17624';MJ;Undirected
'17624';FA;Undirected
'17624';SOH;Undirected
'17624';ABR;Undirected
'17624';PNU;Undirected
'17624';MSH;Undirected
'17624';ADI;Undirected
'17624';ND;Undirected
'17624';ANND;Undirected
'17624';BRC;Undirected
'17624';BH;Undirected
'17624';ST;Undirected
'17624';NDB;Undirected
'17624';AN;Undirected
'17624';JL;Undirected
'17624';BSL;Undirected
'17624';AK;Undirected
'17624';WHM;Undirected
'17624';HNL;Undirected
'17624';BMF;Undirected
'17624';PAU;Undirected
'17624';NED;Undirected
'17639';KCG;Undirected
'17639';STPD;Undirected
'17639';MJF;Undirected
'17639';BMO;Undirected
'17639';GWV;Undirected
'17639';MED;Undirected
'17639';WDR;Undirected
'17639';MZL;Undirected
'17639';AKE;Undirected
'17639';KMC;Undirected
'17639';NZB;Undirected
'17639';BSX;Undirected
'17639';DAB;Undirected
'17639';UMRI;Undirected
'17639';MUE;Undirected
'17639';NED;Undirected
'17639';PAU;Undirected
'17639';BMF;Undirected
'17639';HNL;Undirected
'17639';WHM;Undirected
'17639';AK;Undirected
'17640';AK;Undirected
'17640';WHM;Undirected
'17640';HNL;Undirected
'17640';BMF;Undirected
'17640';PAU;Undirected
'17640';NED;Undirected
'17640';MUE;Undirected
'17640';UMRI;Undirected
'17640';DAB;Undirected
'17640';BSX;Undirected
'17640';NZB;Undirected
'17640';KMC;Undirected
'17640';AKE;Undirected
'17640';MZL;Undirected
'17640';WDR;Undirected
'17640';MED;Undirected
'17640';GWV;Undirected
'17640';BMO;Undirected
'17640';MJF;Undirected
'17640';STPD;Undirected
'17640';KCG;Undirected
'17643';MS;Undirected
'17643';MSB;Undirected
'17643';GPD;Undirected
'17643';SPE;Undirected
'17643';NYP;Undirected
'17643';GDR;Undirected
'17643';NLR;Undirected
'17643';BTTR;Undirected
'17643';KVZ;Undirected
'17643';SKM;Undirected
'17643';OGL;Undirected
'17643';CJM;Undirected
'17643';VTM;Undirected
'17643';CLX;Undirected
'17643';BPP;Undirected
'17643';NDO;Undirected
'17643';TEL;Undirected
'17643';NGNT;Undirected
'17643';MAG;Undirected
'17643';BZA;Undirected
'17643';GDV;Undirected
'17643';KKLR;Undirected
'17643';AKVD;Undirected
'17643';BVRT;Undirected
'17643';AL;Undirected
'17643';TNKU;Undirected
'17643';NDD;Undirected
'17643';KVR;Undirected
'17643';GVN;Undirected
'17643';RJY;Undirected
'17643';DWP;Undirected
'17643';APT;Undirected
'17643';SLO;Undirected
'17643';CCT;Undirected
'17643';COA;Undirected
'17644';COA;Undirected
'17644';CCT;Undirected
'17644';SLO;Undirected
'17644';APT;Undirected
'17644';DWP;Undirected
'17644';RJY;Undirected
'17644';KVR;Undirected
'17644';NDD;Undirected
'17644';TNKU;Undirected
'17644';AL;Undirected
'17644';BVRT;Undirected
'17644';AKVD;Undirected
'17644';KKLR;Undirected
'17644';GDV;Undirected
'17644';BZA;Undirected
'17644';MAG;Undirected
'17644';NGNT;Undirected
'17644';TEL;Undirected
'17644';NDO;Undirected
'17644';BPP;Undirected
'17644';CLX;Undirected
'17644';VTM;Undirected
'17644';CJM;Undirected
'17644';OGL;Undirected
'17644';SKM;Undirected
'17644';KVZ;Undirected
'17644';BTTR;Undirected
'17644';NLR;Undirected
'17644';GDR;Undirected
'17644';NYP;Undirected
'17644';SPE;Undirected
'17644';GPD;Undirected
'17644';MSB;Undirected
'17644';MS;Undirected
'17651';MS;Undirected
'17651';MSB;Undirected
'17651';TRL;Undirected
'17651';AJJ;Undirected
'17651';TRT;Undirected
'17651';EKM;Undirected
'17651';PUT;Undirected
'17651';RU;Undirected
'17651';KOU;Undirected
'17651';RJP;Undirected
'17651';HX;Undirected
'17651';YA;Undirected
'17651';TU;Undirected
'17651';RLO;Undirected
'17651';GY;Undirected
'17651';DHNE;Undirected
'17651';KRNT;Undirected
'17651';GWD;Undirected
'17651';MBNR;Undirected
'17651';JCL;Undirected
'17651';KCG;Undirected
'17652';KCG;Undirected
'17652';JCL;Undirected
'17652';MBNR;Undirected
'17652';GWD;Undirected
'17652';KRNT;Undirected
'17652';DHNE;Undirected
'17652';GY;Undirected
'17652';RLO;Undirected
'17652';TU;Undirected
'17652';YA;Undirected
'17652';HX;Undirected
'17652';RJP;Undirected
'17652';KOU;Undirected
'17652';RU;Undirected
'17652';PUT;Undirected
'17652';EKM;Undirected
'17652';TRT;Undirected
'17652';AJJ;Undirected
'17652';PER;Undirected
'17652';MSB;Undirected
'17652';MS;Undirected
'17687';MMR;Undirected
'17687';ANKX;Undirected
'17687';ANK;Undirected
'17687';NSL;Undirected
'17687';TR;Undirected
'17687';RGO;Undirected
'17687';PSD;Undirected
'17687';KAJG;Undirected
'17687';LSR;Undirected
'17687';POZ;Undirected
'17687';DLB;Undirected
'17687';AWB;Undirected
'17687';MKDD;Undirected
'17687';BDU;Undirected
'17687';J;Undirected
'17687';PTU;Undirected
'17687';SELU;Undirected
'17687';MVO;Undirected
'17687';PBN;Undirected
'17687';PAU;Undirected
'17687';NED;Undirected
'17687';MUE;Undirected
'17687';UMRI;Undirected
'17687';KEK;Undirected
'17687';DAB;Undirected
'17688';DAB;Undirected
'17688';KEK;Undirected
'17688';UMRI;Undirected
'17688';MUE;Undirected
'17688';NED;Undirected
'17688';PAU;Undirected
'17688';PBN;Undirected
'17688';MVO;Undirected
'17688';SELU;Undirected
'17688';PTU;Undirected
'17688';J;Undirected
'17688';BDU;Undirected
'17688';MKDD;Undirected
'17688';AWB;Undirected
'17688';DLB;Undirected
'17688';POZ;Undirected
'17688';LSR;Undirected
'17688';KAJG;Undirected
'17688';PSD;Undirected
'17688';RGO;Undirected
'17688';TR;Undirected
'17688';NSL;Undirected
'17688';ANK;Undirected
'17688';ANKX;Undirected
'17688';MMR;Undirected
'18001';HWH;Undirected
'18001';SRC;Undirected
'18001';ULB;Undirected
'18001';MCA;Undirected
'18001';TMZ;Undirected
'18001';DSPN;Undirected
'18001';KATI;Undirected
'18001';RMRB;Undirected
'18001';DGHA;Undirected
'18002';DGHA;Undirected
'18002';RMRB;Undirected
'18002';KATI;Undirected
'18002';DSPN;Undirected
'18002';TMZ;Undirected
'18002';MCA;Undirected
'18002';ULB;Undirected
'18002';SRC;Undirected
'18002';HWH;Undirected
'18005';HWH;Undirected
'18005';ULB;Undirected
'18005';BZN;Undirected
'18005';MCA;Undirected
'18005';PKU;Undirected
'18005';KGP;Undirected
'18005';JGM;Undirected
'18005';TATA;Undirected
'18005';SINI;Undirected
'18005';RKSN;Undirected
'18005';CKP;Undirected
'18005';MOU;Undirected
'18005';BZR;Undirected
'18005';BNDM;Undirected
'18005';ROU;Undirected
'18005';PPO;Undirected
'18005';KLG;Undirected
'18005';KXN;Undirected
'18005';GP;Undirected
'18005';GPH;Undirected
'18005';BMB;Undirected
'18005';BEH;Undirected
'18005';JSG;Undirected
'18005';RGL;Undirected
'18005';SBPD;Undirected
'18005';SBP;Undirected
'18005';HKG;Undirected
'18005';BRGA;Undirected
'18005';BRPL;Undirected
'18005';BLGR;Undirected
'18005';SFC;Undirected
'18005';BUDM;Undirected
'18005';TIG;Undirected
'18005';KSNG;Undirected
'18005';RPRD;Undirected
'18005';NRLR;Undirected
'18005';AMB;Undirected
'18005';MNGD;Undirected
'18005';THV;Undirected
'18005';SPRD;Undirected
'18005';RGDA;Undirected
'18005';TKRI;Undirected
'18005';LKMR;Undirected
'18005';DMNJ;Undirected
'18005';KRPU;Undirected
'18005';JYP;Undirected
'18005';JDB;Undirected
'18006';JDB;Undirected
'18006';JYP;Undirected
'18006';KRPU;Undirected
'18006';DMNJ;Undirected
'18006';LKMR;Undirected
'18006';TKRI;Undirected
'18006';RGDA;Undirected
'18006';SPRD;Undirected
'18006';THV;Undirected
'18006';MNGD;Undirected
'18006';AMB;Undirected
'18006';NRLR;Undirected
'18006';RPRD;Undirected
'18006';KSNG;Undirected
'18006';TIG;Undirected
'18006';BUDM;Undirected
'18006';SFC;Undirected
'18006';BLGR;Undirected
'18006';BRPL;Undirected
'18006';BRGA;Undirected
'18006';HKG;Undirected
'18006';SBP;Undirected
'18006';SBPD;Undirected
'18006';RGL;Undirected
'18006';JSG;Undirected
'18006';BEH;Undirected
'18006';BMB;Undirected
'18006';GPH;Undirected
'18006';GP;Undirected
'18006';KXN;Undirected
'18006';KLG;Undirected
'18006';PPO;Undirected
'18006';ROU;Undirected
'18006';BZR;Undirected
'18006';MOU;Undirected
'18006';CKP;Undirected
'18006';RKSN;Undirected
'18006';SINI;Undirected
'18006';TATA;Undirected
'18006';JGM;Undirected
'18006';KGP;Undirected
'18006';PKU;Undirected
'18006';BZN;Undirected
'18006';ULB;Undirected
'18006';SRC;Undirected
'18006';HWH;Undirected
'18009';SRC;Undirected
'18009';KGP;Undirected
'18009';TATA;Undirected
'18009';MURI;Undirected
'18009';BRKA;Undirected
'18009';TORI;Undirected
'18009';LTHR;Undirected
'18009';BRWD;Undirected
'18009';DTO;Undirected
'18009';GHD;Undirected
'18009';CPU;Undirected
'18009';SGRL;Undirected
'18009';KMZ;Undirected
'18009';DMO;Undirected
'18009';SGO;Undirected
'18009';MNV;Undirected
'18009';ASKN;Undirected
'18009';GUNA;Undirected
'18009';BAZ;Undirected
'18009';KOTA;Undirected
'18009';BUDI;Undirected
'18009';COR;Undirected
'18009';BHL;Undirected
'18009';AII;Undirected
'18010';AII;Undirected
'18010';BHL;Undirected
'18010';COR;Undirected
'18010';BUDI;Undirected
'18010';KOTA;Undirected
'18010';BAZ;Undirected
'18010';GUNA;Undirected
'18010';ASKN;Undirected
'18010';MNV;Undirected
'18010';SGO;Undirected
'18010';SGO;Undirected
'18010';DMO;Undirected
'18010';DMO;Undirected
'18010';KMZ;Undirected
'18010';KMZ;Undirected
'18010';SGRL;Undirected
'18010';SGRL;Undirected
'18010';CPU;Undirected
'18010';CPU;Undirected
'18010';GHD;Undirected
'18010';GHD;Undirected
'18010';DTO;Undirected
'18010';DTO;Undirected
'18010';BRWD;Undirected
'18010';BRWD;Undirected
'18010';LTHR;Undirected
'18010';LTHR;Undirected
'18010';TORI;Undirected
'18010';TORI;Undirected
'18010';BRKA;Undirected
'18010';BRKA;Undirected
'18010';MURI;Undirected
'18010';MURI;Undirected
'18010';TATA;Undirected
'18010';TATA;Undirected
'18010';KGP;Undirected
'18010';KGP;Undirected
'18010';SRC;Undirected
'18010';SRC;Undirected
'18029';LTT;Undirected
'18029';TNA;Undirected
'18029';KYN;Undirected
'18029';KSRA;Undirected
'18029';IGP;Undirected
'18029';DVL;Undirected
'18029';NK;Undirected
'18029';LS;Undirected
'18029';MMR;Undirected
'18029';NGN;Undirected
'18029';CSN;Undirected
'18029';PC;Undirected
'18029';JL;Undirected
'18029';BSL;Undirected
'18029';VNA;Undirected
'18029';BDWD;Undirected
'18029';MKU;Undirected
'18029';NN;Undirected
'18029';JM;Undirected
'18029';SEG;Undirected
'18029';PS;Undirected
'18029';AK;Undirected
'18029';MZR;Undirected
'18029';BD;Undirected
'18029';CND;Undirected
'18029';DMN;Undirected
'18029';PLO;Undirected
'18029';WR;Undirected
'18029';SEGM;Undirected
'18029';SNI;Undirected
'18029';AJNI;Undirected
'18029';NGP;Undirected
'18029';ITR;Undirected
'18029';KP;Undirected
'18029';BRD;Undirected
'18029';TMR;Undirected
'18029';TRO;Undirected
'18029';G;Undirected
'18029';AGN;Undirected
'18029';SKS;Undirected
'18029';DGG;Undirected
'18029';RJN;Undirected
'18029';DURG;Undirected
'18029';BQR;Undirected
'18029';BPHB;Undirected
'18029';BIA;Undirected
'18029';DBEC;Undirected
'18029';R;Undirected
'18029';TLD;Undirected
'18029';BYT;Undirected
'18029';BYL;Undirected
'18029';BSP;Undirected
'18029';AKT;Undirected
'18029';NIA;Undirected
'18029';CPH;Undirected
'18029';SKT;Undirected
'18029';KHS;Undirected
'18029';RIG;Undirected
'18029';BPH;Undirected
'18029';BRJN;Undirected
'18029';JSG;Undirected
'18029';BMB;Undirected
'18029';GP;Undirected
'18029';ROU;Undirected
'18029';BNDM;Undirected
'18029';MOU;Undirected
'18029';GOL;Undirected
'18029';SWR;Undirected
'18029';CKP;Undirected
'18029';RKSN;Undirected
'18029';SINI;Undirected
'18029';TATA;Undirected
'18029';RHE;Undirected
'18029';GUD;Undirected
'18029';GTS;Undirected
'18029';CKU;Undirected
'18029';JGM;Undirected
'18029';KGP;Undirected
'18029';PKU;Undirected
'18029';MCA;Undirected
'18029';ULB;Undirected
'18029';SRC;Undirected
'18029';SHM;Undirected
'18030';SHM;Undirected
'18030';SRC;Undirected
'18030';ULB;Undirected
'18030';MCA;Undirected
'18030';PKU;Undirected
'18030';KGP;Undirected
'18030';NMP;Undirected
'18030';JGM;Undirected
'18030';CKU;Undirected
'18030';GTS;Undirected
'18030';GUD;Undirected
'18030';RHE;Undirected
'18030';TATA;Undirected
'18030';SINI;Undirected
'18030';RKSN;Undirected
'18030';CKP;Undirected
'18030';SWR;Undirected
'18030';GOL;Undirected
'18030';MOU;Undirected
'18030';BNDM;Undirected
'18030';ROU;Undirected
'18030';GP;Undirected
'18030';BMB;Undirected
'18030';JSG;Undirected
'18030';BRJN;Undirected
'18030';BPH;Undirected
'18030';RIG;Undirected
'18030';KHS;Undirected
'18030';SKT;Undirected
'18030';CPH;Undirected
'18030';NIA;Undirected
'18030';AKT;Undirected
'18030';BSP;Undirected
'18030';BYL;Undirected
'18030';BYT;Undirected
'18030';TLD;Undirected
'18030';R;Undirected
'18030';DBEC;Undirected
'18030';BIA;Undirected
'18030';BPHB;Undirected
'18030';BQR;Undirected
'18030';DURG;Undirected
'18030';RJN;Undirected
'18030';DGG;Undirected
'18030';SKS;Undirected
'18030';AGN;Undirected
'18030';G;Undirected
'18030';TRO;Undirected
'18030';TMR;Undirected
'18030';BRD;Undirected
'18030';KP;Undirected
'18030';ITR;Undirected
'18030';NGP;Undirected
'18030';AJNI;Undirected
'18030';SNI;Undirected
'18030';SEGM;Undirected
'18030';WR;Undirected
'18030';PLO;Undirected
'18030';DMN;Undirected
'18030';CND;Undirected
'18030';BD;Undirected
'18030';MZR;Undirected
'18030';AK;Undirected
'18030';PS;Undirected
'18030';SEG;Undirected
'18030';JM;Undirected
'18030';NN;Undirected
'18030';MKU;Undirected
'18030';BDWD;Undirected
'18030';BSL;Undirected
'18030';JL;Undirected
'18030';PC;Undirected
'18030';CSN;Undirected
'18030';NGN;Undirected
'18030';MMR;Undirected
'18030';LS;Undirected
'18030';NK;Undirected
'18030';DVL;Undirected
'18030';IGP;Undirected
'18030';KSRA;Undirected
'18030';KYN;Undirected
'18030';TNA;Undirected
'18030';LTT;Undirected
'18047';HWH;Undirected
'18047';KGP;Undirected
'18047';BLS;Undirected
'18047';BHC;Undirected
'18047';JJKR;Undirected
'18047';CTC;Undirected
'18047';BBS;Undirected
'18047';KUR;Undirected
'18047';BAM;Undirected
'18047';PSA;Undirected
'18047';CHE;Undirected
'18047';VZM;Undirected
'18047';VSKP;Undirected
'18047';DVD;Undirected
'18047';SLO;Undirected
'18047';RJY;Undirected
'18047';TDD;Undirected
'18047';EE;Undirected
'18047';BZA;Undirected
'18047';GNT;Undirected
'18047';NRT;Undirected
'18047';VKN;Undirected
'18047';DKD;Undirected
'18047';MRK;Undirected
'18047';CBM;Undirected
'18047';GID;Undirected
'18047';NDL;Undirected
'18047';BMH;Undirected
'18047';DHNE;Undirected
'18047';MKR;Undirected
'18047';GTL;Undirected
'18047';BAY;Undirected
'18047';TNGL;Undirected
'18047';HPT;Undirected
'18047';KBL;Undirected
'18047';GDG;Undirected
'18047';UBL;Undirected
'18047';DWR;Undirected
'18047';LD;Undirected
'18047';CLR;Undirected
'18047';QLM;Undirected
'18047';SVM;Undirected
'18047';MAO;Undirected
'18047';VSG;Undirected
'18048';GTL;Undirected
'18048';VSG;Undirected
'18048';KRNT;Undirected
'18048';MAO;Undirected
'18048';GWD;Undirected
'18048';SVM;Undirected
'18048';MBNR;Undirected
'18048';QLM;Undirected
'18048';CLR;Undirected
'18048';SHNR;Undirected
'18048';KCG;Undirected
'18048';LD;Undirected
'18048';DWR;Undirected
'18048';UBL;Undirected
'18048';GDG;Undirected
'18048';KBL;Undirected
'18048';HPT;Undirected
'18048';TNGL;Undirected
'18048';BAY;Undirected
'18048';GTL;Undirected
'18048';MKR;Undirected
'18048';DHNE;Undirected
'18048';BMH;Undirected
'18048';NDL;Undirected
'18048';GID;Undirected
'18048';CBM;Undirected
'18048';MRK;Undirected
'18048';DKD;Undirected
'18048';VKN;Undirected
'18048';NRT;Undirected
'18048';GNT;Undirected
'18048';BZA;Undirected
'18048';EE;Undirected
'18048';TDD;Undirected
'18048';KVR;Undirected
'18048';RJY;Undirected
'18048';SLO;Undirected
'18048';DVD;Undirected
'18048';VSKP;Undirected
'18048';VZM;Undirected
'18048';CHE;Undirected
'18048';PSA;Undirected
'18048';BAM;Undirected
'18048';KUR;Undirected
'18048';BBS;Undirected
'18048';CTC;Undirected
'18048';JJKR;Undirected
'18048';BHC;Undirected
'18048';BLS;Undirected
'18048';KGP;Undirected
'18048';SRC;Undirected
'18048';HWH;Undirected
'18101';TATA;Undirected
'18101';CNI;Undirected
'18101';MURI;Undirected
'18101';RMT;Undirected
'18101';BRKA;Undirected
'18101';PTRU;Undirected
'18101';RAY;Undirected
'18101';KLRE;Undirected
'18101';TORI;Undirected
'18101';LTHR;Undirected
'18101';BRWD;Undirected
'18101';DTO;Undirected
'18101';GHD;Undirected
'18101';GHQ;Undirected
'18101';NUQ;Undirected
'18101';WDM;Undirected
'18101';DXN;Undirected
'18101';RNQ;Undirected
'18101';CPU;Undirected
'18101';CUK;Undirected
'18101';RBGJ;Undirected
'18101';CAR;Undirected
'18101';MZP;Undirected
'18101';BDL;Undirected
'18101';MJA;Undirected
'18101';ALD;Undirected
'18101';FTP;Undirected
'18101';CNB;Undirected
'18101';PNK;Undirected
'18101';RURA;Undirected
'18101';JJK;Undirected
'18101';PHD;Undirected
'18101';BNT;Undirected
'18101';ETW;Undirected
'18101';SKB;Undirected
'18101';FZD;Undirected
'18101';TDL;Undirected
'18101';JLS;Undirected
'18101';HRS;Undirected
'18101';ALJN;Undirected
'18101';KRJ;Undirected
'18101';CHL;Undirected
'18101';GZB;Undirected
'18101';DLI;Undirected
'18101';SZM;Undirected
'18101';SNP;Undirected
'18101';PNP;Undirected
'18101';KUN;Undirected
'18101';KKDE;Undirected
'18101';SHDM;Undirected
'18101';UMB;Undirected
'18101';UBC;Undirected
'18101';RPJ;Undirected
'18101';LDH;Undirected
'18101';PHR;Undirected
'18101';PGW;Undirected
'18101';JRC;Undirected
'18101';JUC;Undirected
'18101';BEAS;Undirected
'18101';ASR;Undirected
'18101';BAT;Undirected
'18101';DHW;Undirected
'18101';GSP;Undirected
'18101';DNN;Undirected
'18101';PTK;Undirected
'18101';KTHU;Undirected
'18101';HRNR;Undirected
'18101';SMBX;Undirected
'18101';VJPJ;Undirected
'18101';JAT;Undirected
'18103';TATA;Undirected
'18103';PRR;Undirected
'18103';KSX;Undirected
'18103';BKSC;Undirected
'18103';GMO;Undirected
'18103';KQR;Undirected
'18103';GAYA;Undirected
'18103';AUBR;Undirected
'18103';DOS;Undirected
'18103';SSM;Undirected
'18103';BBU;Undirected
'18103';MGS;Undirected
'18103';BSB;Undirected
